X,Y,Type,IsAlignmentKey,Enable_LIV,Enable_NF,Enable_FF,Status_LIV,Status_NF,Status_FF,Emitter Mapping
54,63,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
54,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
53,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
52,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
51,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
50,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
49,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
48,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
47,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
46,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
45,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
44,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
44,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
45,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
46,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
47,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
48,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
49,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
50,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
51,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
52,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
53,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
54,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
54,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
53,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
52,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
51,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
50,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
49,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
48,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
47,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
46,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
45,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
44,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
44,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
45,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
46,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
47,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
48,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
49,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
50,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
51,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
52,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
53,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
54,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
54,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
53,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
52,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
51,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
50,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
49,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
48,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
47,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
46,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
45,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
44,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
60,63,Type2,0,1,1,1,IOP,MODE_AUTOFOCUS;MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
55,57,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
56,57,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
57,57,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
58,57,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
59,57,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
60,57,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
61,57,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
62,57,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
63,57,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
64,57,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
65,57,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
65,58,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
64,58,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
63,58,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
62,58,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
61,58,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
60,58,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
59,58,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
58,58,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
57,58,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
56,58,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
55,58,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
55,59,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
56,59,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
57,59,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
58,59,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
59,59,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
60,59,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
61,59,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
62,59,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
63,59,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
64,59,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
65,59,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
65,60,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
64,60,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
63,60,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
62,60,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
61,60,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
60,60,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
59,60,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
58,60,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
57,60,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
56,60,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
55,60,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
55,61,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
56,61,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
57,61,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
58,61,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
59,61,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
60,61,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
61,61,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
62,61,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
63,61,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
64,61,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
65,61,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
65,62,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
64,62,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
63,62,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
62,62,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
61,62,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
60,62,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
59,62,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
58,62,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
57,62,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
56,62,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
55,62,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
55,63,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
56,63,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
57,63,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
58,63,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
59,63,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
61,63,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
62,63,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
63,63,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
64,63,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
65,63,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
65,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
64,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
63,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
62,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
61,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
60,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
59,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
58,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
57,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
56,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
55,64,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
55,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
56,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
57,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
58,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
59,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
60,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
61,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
62,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
63,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
64,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
65,65,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
65,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
64,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
63,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
62,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
61,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
60,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
59,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
58,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
57,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
56,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
55,66,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
55,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
56,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
57,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
58,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
59,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
60,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
61,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
62,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
63,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
64,67,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
64,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
63,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
62,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
61,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
60,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
59,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
58,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
57,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
56,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
55,68,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
49,51,Type2,0,1,1,1,IOP,MODE_AUTOFOCUS;MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
46,46,Type1,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
47,46,Type3,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
48,46,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
49,46,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
50,46,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
51,46,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
52,46,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
53,46,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
54,46,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
54,47,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
53,47,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
52,47,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
51,47,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
50,47,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
49,47,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
48,47,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
47,47,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
46,47,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
45,47,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
44,47,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
44,48,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
45,48,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
46,48,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
47,48,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
48,48,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
49,48,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
50,48,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
51,48,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
52,48,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
53,48,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
54,48,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
54,49,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
53,49,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
52,49,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
51,49,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
50,49,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
49,49,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
48,49,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
47,49,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
46,49,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
45,49,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
44,49,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
44,50,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
45,50,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
46,50,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
47,50,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
48,50,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
49,50,Type2,0,1,1,1,IOP,MODE_M2,IOP,WD048_OsakaGen2_MP_380e_EmitterMap_v0
